time (s),signal
7.218000,-0.251107072
7.219000,-0.197939694
7.220000,-0.073796898
7.221000,-0.087427078
7.222000,-0.013004820
7.223000,-0.020385382
7.224000,0.048458330
7.225000,0.005884116
7.226000,0.052167879
7.227000,0.033874619
7.228000,0.024710690
7.229000,-0.076318919
7.230000,-0.102254140
7.231000,-0.176526207
7.232000,-0.202795076
7.233000,-0.357579501
7.234000,-0.405842589
7.235000,-0.473446077
7.236000,-0.580476666
7.237000,-0.731218965
7.238000,-0.750988019
7.239000,-0.879547202
7.240000,-0.943933910
7.241000,-1.072742635
7.242000,-1.136762232
7.243000,-1.199434447
7.244000,-1.273990375
7.245000,-1.236404838
7.246000,-1.337954764
7.247000,-1.330603550
7.248000,-1.354086798
7.249000,-1.327990732
7.250000,-1.274403122
7.251000,-1.232299245
7.252000,-1.162542143
7.253000,-1.039194218
7.254000,-0.942856540
7.255000,-0.741585637
7.256000,-0.672243582
7.257000,-0.535851312
7.258000,-0.336586558
7.259000,-0.133329012
7.260000,-0.058513392
7.261000,0.205840345
7.262000,0.318389810
7.263000,0.515977581
7.264000,0.666667741
7.265000,0.866976729
7.266000,1.004914275
7.267000,1.184613887
7.268000,1.338048667
7.269000,1.476482766
7.270000,1.607161036
7.271000,1.710933191
7.272000,1.787958044
7.273000,1.899735864
7.274000,1.919216449
7.275000,1.986384261
7.276000,1.973078750
7.277000,1.952145011
7.278000,1.916713659
7.279000,1.844607187
7.280000,1.872276712
7.281000,1.794627135
7.282000,1.761224597
7.283000,1.723134544
7.284000,1.531418688
7.285000,1.527306275
7.286000,1.364678391
7.287000,1.254265732
7.288000,1.275180657
7.289000,1.128722634
7.290000,0.916152523
7.291000,0.947510744
7.292000,0.806088088
7.293000,0.767985057
7.294000,0.611132948
7.295000,0.566554133
7.296000,0.492208349
7.297000,0.361084239
7.298000,0.368086913
7.299000,0.335359927
7.300000,0.235800552
7.301000,0.238568199
7.302000,0.205384998
7.303000,0.152893769
7.304000,0.155716201
7.305000,0.112222965
7.306000,0.113663115
7.307000,0.045124704
7.308000,0.039594165
7.309000,-0.026845618
7.310000,-0.035915210
7.311000,-0.083174599
7.312000,-0.121483707
7.313000,-0.158324352
7.314000,-0.240704826
7.315000,-0.296368361
7.316000,-0.401191915
7.317000,-0.405221708
7.318000,-0.516323271
7.319000,-0.576867316
7.320000,-0.640611581
7.321000,-0.686625741
7.322000,-0.766991343
7.323000,-0.847941630
7.324000,-0.943211882
7.325000,-1.002415644
7.326000,-1.106467436
7.327000,-1.096924573
7.328000,-1.150990660
7.329000,-1.266233193
7.330000,-1.324974060
7.331000,-1.351941255
7.332000,-1.363513957
7.333000,-1.370624073
7.334000,-1.328521222
7.335000,-1.314921301
7.336000,-1.265333569
7.337000,-1.243679061
7.338000,-1.189382453
7.339000,-1.140306664
7.340000,-1.009926976
7.341000,-0.924734343
7.342000,-0.905282934
7.343000,-0.774547289
7.344000,-0.688618653
7.345000,-0.582817600
7.346000,-0.484515752
7.347000,-0.395271042
7.348000,-0.264388910
7.349000,-0.127476238
7.350000,-0.019811913
7.351000,0.054366092
7.352000,0.108302346
7.353000,0.211904470
7.354000,0.225055677
7.355000,0.266909905
7.356000,0.260536991
7.357000,0.351792997
7.358000,0.348208301
7.359000,0.276753436
7.360000,0.241197601
7.361000,0.298991437
7.362000,0.193886477
7.363000,0.091300562
7.364000,0.040797275
7.365000,-0.014725464
7.366000,-0.088671946
7.367000,-0.190475414
7.368000,-0.263277190
7.369000,-0.387424889
7.370000,-0.492135523
7.371000,-0.562163207
7.372000,-0.701650229
7.373000,-0.784534887
7.374000,-0.880403741
7.375000,-0.875082352
7.376000,-0.966438695
7.377000,-0.971125032
7.378000,-0.993932826
7.379000,-1.009431538
7.380000,-0.997114037
7.381000,-0.924064789
7.382000,-0.856998899
7.383000,-0.853490986
7.384000,-0.783476438
7.385000,-0.606101468
7.386000,-0.551012036
7.387000,-0.447370759
7.388000,-0.306221632
7.389000,-0.126821129
7.390000,-0.003600527
7.391000,0.158851745
7.392000,0.277895715
7.393000,0.455074328
7.394000,0.672818443
7.395000,0.810003126
7.396000,0.980631941
7.397000,1.045206672
7.398000,1.215811904
7.399000,1.369028601
7.400000,1.494266063
7.401000,1.637689317
7.402000,1.668036047
7.403000,1.706889792
7.404000,1.766812651
7.405000,1.789466749
7.406000,1.894100410
7.407000,1.857552432
7.408000,1.836070460
7.409000,1.868361548
7.410000,1.839357731
7.411000,1.741888317
7.412000,1.677047698
7.413000,1.632609112
7.414000,1.495903311
7.415000,1.477509067
7.416000,1.393341652
7.417000,1.285087069
7.418000,1.205103123
7.419000,1.087623033
7.420000,0.996080400
7.421000,0.937950352
7.422000,0.807844240
7.423000,0.765037880
7.424000,0.658243062
7.425000,0.545770893
7.426000,0.478897426
7.427000,0.391850403
7.428000,0.386121426
7.429000,0.375639236
7.430000,0.232390309
7.431000,0.201020316
7.432000,0.162515207
7.433000,0.109545344
7.434000,0.062768108
7.435000,0.049064597
7.436000,-0.051335035
7.437000,-0.071717982
7.438000,-0.077993884
7.439000,-0.124992903
7.440000,-0.166062234
7.441000,-0.203282735
7.442000,-0.238046758
7.443000,-0.363286559
7.444000,-0.414867118
7.445000,-0.429855617
7.446000,-0.531794931
7.447000,-0.605757749
7.448000,-0.655893843
7.449000,-0.831343178
7.450000,-0.818088056
7.451000,-0.944795177
7.452000,-1.077136219
7.453000,-1.089674675
7.454000,-1.156982854
7.455000,-1.246877786
7.456000,-1.375594289
7.457000,-1.416574603
7.458000,-1.482878018
7.459000,-1.592304502
7.460000,-1.516117059
7.461000,-1.652989880
7.462000,-1.578922059
7.463000,-1.646230081
7.464000,-1.627983630
7.465000,-1.620037411
7.466000,-1.532638908
7.467000,-1.468951123
7.468000,-1.451474828
7.469000,-1.396859832
7.470000,-1.307860788
7.471000,-1.164429279
7.472000,-1.139076287
7.473000,-0.999821131
7.474000,-0.823785438
7.475000,-0.682413052
7.476000,-0.570565507
7.477000,-0.432345699
7.478000,-0.335288599
7.479000,-0.162471021
7.480000,-0.027442135
7.481000,0.107158460
7.482000,0.228199322
7.483000,0.254863175
7.484000,0.450849729
7.485000,0.418131931
7.486000,0.560487403
7.487000,0.580129346
7.488000,0.656391415
7.489000,0.661025412
7.490000,0.640719655
7.491000,0.623607637
7.492000,0.554908475
7.493000,0.560165654
7.494000,0.486173720
7.495000,0.413615100
7.496000,0.332340512
7.497000,0.281992563
7.498000,0.178652684
7.499000,0.122844026
7.500000,-0.016254029
7.501000,-0.141434189
7.502000,-0.215015276
7.503000,-0.280919293
7.504000,-0.420801904
7.505000,-0.402481571
7.506000,-0.515175614
7.507000,-0.566998401
7.508000,-0.601036949
7.509000,-0.613172093
7.510000,-0.626744132
7.511000,-0.667283184
7.512000,-0.648549646
7.513000,-0.534628239
7.514000,-0.608293751
7.515000,-0.511936517
7.516000,-0.430579914
7.517000,-0.286328511
7.518000,-0.202624122
7.519000,-0.088998759
7.520000,-0.003456272
7.521000,0.160304983
7.522000,0.254627045
7.523000,0.402508185
7.524000,0.533185264
7.525000,0.669829542
7.526000,0.793972585
7.527000,0.957809988
7.528000,1.081079323
7.529000,1.159877237
7.530000,1.272961466
7.531000,1.390776396
7.532000,1.461314913
7.533000,1.565611486
7.534000,1.566714265
7.535000,1.622036931
7.536000,1.655720099
7.537000,1.615275806
7.538000,1.608263681
7.539000,1.581855163
7.540000,1.605225939
7.541000,1.545153306
7.542000,1.506541839
7.543000,1.441123600
7.544000,1.374151776
7.545000,1.310951949
7.546000,1.198759203
7.547000,1.148456635
7.548000,1.057118627
7.549000,0.909029897
7.550000,0.855642207
7.551000,0.822686854
7.552000,0.799890721
7.553000,0.610035588
7.554000,0.535246505
7.555000,0.412866696
7.556000,0.397809670
7.557000,0.329714016
7.558000,0.256912901
7.559000,0.273946163
7.560000,0.178342958
7.561000,0.097145986
7.562000,0.052294238
7.563000,0.067572407
7.564000,-0.011536233
7.565000,-0.058056012
7.566000,-0.118352094
7.567000,-0.110792669
7.568000,-0.130075280
7.569000,-0.167755618
7.570000,-0.232825869
7.571000,-0.242996323
7.572000,-0.385282234
7.573000,-0.406371262
7.574000,-0.468844495
7.575000,-0.602896744
7.576000,-0.638240114
7.577000,-0.749167914
7.578000,-0.797707336
7.579000,-0.921418764
7.580000,-0.971310502
7.581000,-1.039557568
7.582000,-1.190407109
7.583000,-1.299039346
7.584000,-1.409443504
7.585000,-1.450657496
7.586000,-1.574466408
7.587000,-1.595981514
7.588000,-1.642869544
7.589000,-1.699547159
7.590000,-1.744349841
7.591000,-1.830620784
7.592000,-1.841500963
7.593000,-1.885746959
7.594000,-1.893646107
7.595000,-1.807460096
7.596000,-1.832409015
7.597000,-1.703920557
7.598000,-1.687921027
7.599000,-1.581482997
7.600000,-1.422068703
7.601000,-1.352065913
7.602000,-1.217971072
7.603000,-1.104402239
7.604000,-0.924683606
7.605000,-0.805303677
7.606000,-0.667367271
7.607000,-0.508122985
7.608000,-0.363520773
7.609000,-0.193819730
7.610000,0.021124381
7.611000,0.149947129
7.612000,0.267634691
7.613000,0.454178192
7.614000,0.559150418
7.615000,0.677288621
7.616000,0.730270702
7.617000,0.827000986
7.618000,0.916144355
7.619000,0.945632530
7.620000,1.015163514
7.621000,1.022493417
7.622000,1.041944481
7.623000,0.987934219
7.624000,0.926150082
7.625000,0.899404267
7.626000,0.907843167
7.627000,0.799568636
7.628000,0.682033219
7.629000,0.620242928
7.630000,0.499567703
7.631000,0.399597916
7.632000,0.345467984
7.633000,0.227549164
7.634000,0.148951061
7.635000,0.084450503
7.636000,-0.064908415
7.637000,-0.114288394
7.638000,-0.158553016
7.639000,-0.215391917
7.640000,-0.290134769
7.641000,-0.303760986
7.642000,-0.260090829
7.643000,-0.332929259
7.644000,-0.286426508
7.645000,-0.255769955
7.646000,-0.270374776
7.647000,-0.152047497
7.648000,-0.144309982
7.649000,-0.019551671
7.650000,0.098138634
7.651000,0.140824701
7.652000,0.210615884
7.653000,0.360068996
7.654000,0.467051365
7.655000,0.578553779
7.656000,0.687661131
7.657000,0.792138322
7.658000,0.837634968
7.659000,1.005284456
7.660000,0.991722831
7.661000,1.120657385
7.662000,1.219894696
7.663000,1.226167634
7.664000,1.247228454
7.665000,1.297776244
7.666000,1.323034696
7.667000,1.402812757
7.668000,1.290845092
7.669000,1.329764536
7.670000,1.281694274
7.671000,1.223736499
7.672000,1.158180178
7.673000,1.107427217
7.674000,1.090019461
7.675000,1.031106276
7.676000,0.977240765
7.677000,0.833145065
7.678000,0.720578782
7.679000,0.723556330
7.680000,0.644901008
7.681000,0.589300783
7.682000,0.424337189
7.683000,0.456965020
7.684000,0.351041001
7.685000,0.347275174
7.686000,0.224916289
7.687000,0.222285639
7.688000,0.117348044
7.689000,0.157952223
7.690000,0.040823866
7.691000,-0.022969890
7.692000,-0.001241106
7.693000,-0.003083383
7.694000,-0.027205200
7.695000,-0.094830230
7.696000,-0.109725177
7.697000,-0.152606305
7.698000,-0.145268699
7.699000,-0.191382812
7.700000,-0.279603319
7.701000,-0.282283655
7.702000,-0.364851059
7.703000,-0.387602719
7.704000,-0.500050079
7.705000,-0.557877787
7.706000,-0.655991240
7.707000,-0.770129389
7.708000,-0.849352070
7.709000,-0.873535554
7.710000,-0.986750699
7.711000,-1.129764360
7.712000,-1.193234902
7.713000,-1.308886476
7.714000,-1.386958595
7.715000,-1.520400691
7.716000,-1.599487581
7.717000,-1.719240717
7.718000,-1.727525146
7.719000,-1.813568565
7.720000,-1.881701448
7.721000,-1.855045599
7.722000,-1.922080237
7.723000,-1.928431053
7.724000,-1.959154466
7.725000,-1.965621956
7.726000,-1.900458477
7.727000,-1.859271970
7.728000,-1.800474234
7.729000,-1.667306629
7.730000,-1.608871785
7.731000,-1.473236734
7.732000,-1.344319763
7.733000,-1.247805045
7.734000,-1.030435215
7.735000,-0.857847886
7.736000,-0.706761721
7.737000,-0.522938757
7.738000,-0.359658842
7.739000,-0.187690104
7.740000,-0.008365633
7.741000,0.131897855
7.742000,0.371268944
7.743000,0.476275067
7.744000,0.653355357
7.745000,0.742849424
7.746000,0.910457879
7.747000,1.056644737
7.748000,1.136817537
7.749000,1.211765505
7.750000,1.277187481
7.751000,1.260607681
7.752000,1.361005134
7.753000,1.328182093
7.754000,1.330734351
7.755000,1.315875708
7.756000,1.181194629
7.757000,1.248029985
7.758000,1.127629912
7.759000,1.076791159
7.760000,0.963567091
7.761000,0.862826439
7.762000,0.823951561
7.763000,0.649047130
7.764000,0.594506299
7.765000,0.472120566
7.766000,0.409570238
7.767000,0.332628637
7.768000,0.245231511
7.769000,0.168527737
7.770000,0.071124946
7.771000,0.029979114
7.772000,0.007344824
7.773000,0.005769968
7.774000,-0.031404479
7.775000,-0.053813614
7.776000,-0.032018174
7.777000,0.010657395
7.778000,0.029971064
7.779000,0.085817831
7.780000,0.098754552
7.781000,0.197792003
7.782000,0.225931060
7.783000,0.310413949
7.784000,0.399006851
7.785000,0.417574497
7.786000,0.525523685
7.787000,0.615373266
7.788000,0.682960545
7.789000,0.769051451
7.790000,0.734611845
7.791000,0.807432484
7.792000,0.931984087
7.793000,0.960189053
7.794000,1.022589845
7.795000,0.976916913
7.796000,1.022267707
7.797000,1.048858200
7.798000,0.899228116
7.799000,0.894197142
7.800000,0.896122210
7.801000,0.827372519
7.802000,0.867045086
7.803000,0.758933027
7.804000,0.686052082
7.805000,0.680313346
7.806000,0.596238327
7.807000,0.491083674
7.808000,0.460652031
7.809000,0.344925537
7.810000,0.285954381
7.811000,0.279438849
7.812000,0.159646541
7.813000,0.115303512
7.814000,0.066696388
7.815000,0.019209141
7.816000,-0.079293117
7.817000,-0.083251457
7.818000,-0.060227467
7.819000,-0.046857531
7.820000,-0.086595849
7.821000,-0.138044905
7.822000,-0.138750593
7.823000,-0.195760908
7.824000,-0.162696334
7.825000,-0.171915590
7.826000,-0.193399164
7.827000,-0.171103158
7.828000,-0.193912430
7.829000,-0.210273056
7.830000,-0.187230899
7.831000,-0.269950885
7.832000,-0.384645509
7.833000,-0.414267155
7.834000,-0.428748850
7.835000,-0.516020596
7.836000,-0.566956251
7.837000,-0.594470108
7.838000,-0.718926612
7.839000,-0.848263437
7.840000,-0.864912636
7.841000,-1.013953405
7.842000,-1.112295372
7.843000,-1.208583233
7.844000,-1.303594635
7.845000,-1.443193243
7.846000,-1.517769261
7.847000,-1.575287734
7.848000,-1.661386435
7.849000,-1.799605793
7.850000,-1.840538164
7.851000,-1.848905874
7.852000,-1.942306028
7.853000,-1.999536345
7.854000,-1.987211612
7.855000,-1.941349003
7.856000,-1.936136567
7.857000,-1.887599443
7.858000,-1.818515859
7.859000,-1.754258847
7.860000,-1.632959308
7.861000,-1.493544851
7.862000,-1.390192038
7.863000,-1.242394238
7.864000,-1.066695107
7.865000,-0.909568372
7.866000,-0.719364094
7.867000,-0.628676930
7.868000,-0.376712086
7.869000,-0.172794343
7.870000,0.004280937
7.871000,0.173862452
7.872000,0.382209454
7.873000,0.544137031
7.874000,0.747672084
7.875000,0.918344890
7.876000,1.038667738
7.877000,1.211397691
7.878000,1.281734672
7.879000,1.380727474
7.880000,1.484758518
7.881000,1.535851648
7.882000,1.624743043
7.883000,1.618469352
7.884000,1.650289224
7.885000,1.655622734
7.886000,1.555203660
7.887000,1.563557467
7.888000,1.515773907
7.889000,1.391173536
7.890000,1.371721165
7.891000,1.278793338
7.892000,1.148664846
7.893000,1.134057196
7.894000,0.997021286
7.895000,0.823649092
7.896000,0.775725489
7.897000,0.681697404
7.898000,0.593829924
7.899000,0.486043973
7.900000,0.395848027
7.901000,0.362986870
7.902000,0.263546775
7.903000,0.268653970
7.904000,0.212231765
7.905000,0.173491942
7.906000,0.129007817
7.907000,0.139764206
7.908000,0.138738780
7.909000,0.151455378
7.910000,0.117387900
7.911000,0.191615518
7.912000,0.156116569
7.913000,0.265772052
7.914000,0.377576383
7.915000,0.317953874
7.916000,0.367305782
7.917000,0.460384879
7.918000,0.452122180
7.919000,0.485042632
7.920000,0.543039062
7.921000,0.583288226
7.922000,0.626881118
7.923000,0.601748180
7.924000,0.604814075
7.925000,0.613997678
7.926000,0.591412569
7.927000,0.604071436
7.928000,0.610580043
7.929000,0.511448102
7.930000,0.461534561
7.931000,0.447683739
7.932000,0.380506105
7.933000,0.298870790
7.934000,0.242326171
7.935000,0.165002262
7.936000,0.156110308
7.937000,0.073518415
7.938000,0.088480828
7.939000,-0.011834292
7.940000,-0.109281679
7.941000,-0.162229590
7.942000,-0.188570297
7.943000,-0.254999149
7.944000,-0.249777828
7.945000,-0.241165534
7.946000,-0.303887317
7.947000,-0.328627560
7.948000,-0.374195389
7.949000,-0.360692665
7.950000,-0.310173796
7.951000,-0.308618725
7.952000,-0.287458445
7.953000,-0.321992490
7.954000,-0.237919520
7.955000,-0.264035591
7.956000,-0.290373655
7.957000,-0.256948007
7.958000,-0.235342207
7.959000,-0.215608225
7.960000,-0.266621475
7.961000,-0.200679936
7.962000,-0.245543940
7.963000,-0.246264723
7.964000,-0.264242604
7.965000,-0.361038085
7.966000,-0.425402931
7.967000,-0.452338380
7.968000,-0.593781325
7.969000,-0.589434717
7.970000,-0.710953396
7.971000,-0.815484939
7.972000,-0.935153645
7.973000,-1.042175755
7.974000,-1.115967119
7.975000,-1.196673447
7.976000,-1.313131557
7.977000,-1.480262699
7.978000,-1.524688597
7.979000,-1.574204428
7.980000,-1.610816644
7.981000,-1.735568342
7.982000,-1.772137522
7.983000,-1.821696468
7.984000,-1.856634281
7.985000,-1.885118375
7.986000,-1.866635139
7.987000,-1.849746017
7.988000,-1.747519257
7.989000,-1.669282278
7.990000,-1.615583801
7.991000,-1.526348907
7.992000,-1.357347231
7.993000,-1.185664738
7.994000,-1.154612162
7.995000,-0.922488761
7.996000,-0.761160600
7.997000,-0.572529345
7.998000,-0.371271825
7.999000,-0.151041483
